day,ew,pp,tt,mpv,mpv_error,auto_flag,source,source_stage,source_file,in_primary_range
213,1,4,17,138.465652,0.157219,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,18,137.581039,0.158628,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,19,135.743927,0.167603,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,20,137.628891,0.178029,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,21,143.390488,0.179561,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,22,135.637283,0.182274,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,23,139.08783,0.165559,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,24,133.601837,0.18069,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,25,133.681198,0.184554,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,26,134.507156,0.181145,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,27,133.238281,0.182363,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,28,136.128265,0.174838,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,29,139.172516,0.197262,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,30,134.71051,0.181967,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,4,31,133.587402,0.205446,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,1,128.460907,0.261634,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,2,127.274086,0.248725,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,3,124.17704,0.330925,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,4,129.467773,0.168173,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,5,131.74382,0.142122,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,6,129.081268,0.156346,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,7,129.488846,0.171337,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,8,131.752289,0.146068,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,9,133.57103,0.136131,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,10,126.400368,0.170476,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,11,132.645096,0.151983,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,12,129.221863,0.159863,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,13,129.905609,0.175759,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,14,131.776917,0.160213,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,15,129.543152,0.177694,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,16,131.499771,0.155104,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,17,130.943069,0.154751,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,18,131.184814,0.165407,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,19,135.52916,0.16161,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,20,132.42543,0.169877,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,21,131.412735,0.167363,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,22,135.639816,0.186396,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,23,128.492264,0.195517,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,24,132.903854,0.172778,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,25,133.258118,0.176954,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,26,132.722809,0.175531,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,27,131.848831,0.174792,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,28,134.67688,0.182824,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,29,130.964813,0.193497,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,30,133.576965,0.181042,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,5,31,131.004059,0.171903,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,1,98.759987,0.488247,different_from_nominal,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,2,130.142715,0.16813,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,3,132.322769,0.161795,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,4,134.486145,0.143494,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,5,132.969803,0.136508,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,6,131.617935,0.136482,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,7,133.520294,0.128631,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,8,131.903168,0.12901,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,9,134.098663,0.133493,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,10,130.83107,0.141886,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,11,134.574448,0.146285,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,12,132.442215,0.147344,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,13,131.855377,0.161231,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,14,133.081833,0.141427,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,15,131.127243,0.159393,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,16,129.849792,0.137999,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,17,130.140747,0.150789,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,18,131.944412,0.147493,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,19,135.214417,0.15756,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,20,135.895325,0.146131,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,21,135.896378,0.174957,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,22,136.821136,0.156825,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,23,133.465347,0.174239,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,24,136.234879,0.151475,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,25,132.519714,0.172416,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,26,133.87886,0.144152,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,27,134.845001,0.16489,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,28,134.694611,0.162224,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,29,131.968964,0.170475,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,30,135.046082,0.163221,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,6,31,132.848969,0.161278,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,1,130.288467,0.243421,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,2,128.817825,0.19297,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,3,129.503372,0.19804,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,4,129.976318,0.189379,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,5,132.094406,0.139773,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,6,128.94606,0.151581,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,7,129.525742,0.141755,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,8,129.106964,0.139747,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,9,129.630661,0.131833,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,10,132.508118,0.145152,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,11,132.94902,0.141069,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,12,131.805267,0.165532,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,13,134.373764,0.155546,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,14,127.887871,0.145554,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,15,132.171906,0.139019,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,16,129.815567,0.160599,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,17,132.957809,0.141182,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,18,128.210526,0.172004,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,19,134.241852,0.148904,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,20,132.938644,0.16839,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,21,131.681656,0.14451,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,22,131.436249,0.164341,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,23,134.185623,0.149005,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,24,132.937408,0.18364,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,25,134.029724,0.161418,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,26,130.538406,0.169076,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,27,132.541931,0.143672,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,28,131.77153,0.165789,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,29,132.341934,0.163434,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,30,132.674133,0.17476,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,7,31,133.771744,0.175052,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,1,133.590439,0.183541,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,2,129.33017,0.167706,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,3,118.759911,0.445463,different_from_nominal,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,4,127.882957,0.159593,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,5,130.556656,0.155039,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,6,129.348587,0.150182,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,7,128.640274,0.139125,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,8,129.605072,0.135111,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,9,130.583298,0.143615,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,10,130.399841,0.150828,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,11,132.459198,0.149787,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,12,129.738281,0.146958,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,13,131.884903,0.151249,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,14,129.166809,0.147066,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,15,132.293945,0.149548,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,16,131.477585,0.148944,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,17,134.973999,0.153209,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,18,132.40596,0.154376,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,19,130.476685,0.159905,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,20,133.937897,0.167146,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,21,131.273407,0.168753,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,22,132.59256,0.175466,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,23,133.994293,0.179768,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,24,127.703957,0.180911,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,25,123.060783,0.244857,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,26,131.667374,0.202505,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,27,133.564926,0.171776,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,28,133.342407,0.192004,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,29,132.882828,0.175877,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,30,129.44722,0.167005,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,8,31,129.157166,0.191431,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,1,127.547401,0.237557,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,2,127.473389,0.209529,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,3,128.54039,0.191478,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,4,127.878853,0.166427,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,5,129.340851,0.139984,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,6,127.420624,0.163519,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,7,127.487846,0.170943,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,8,128.491302,0.14903,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,9,130.06749,0.134464,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,10,129.518372,0.162398,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,11,127.801712,0.160946,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,12,127.547516,0.173421,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,13,125.731262,0.184732,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,14,129.956451,0.180271,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,15,127.460266,0.171057,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,16,133.135712,0.167255,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,17,128.102463,0.159437,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,18,130.440094,0.159476,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,19,126.756332,0.164341,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,20,128.483765,0.165565,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,21,126.935699,0.181242,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,22,130.926514,0.174862,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,23,125.833542,0.183582,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,24,125.683876,0.209878,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,25,126.225899,0.231022,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,26,135.363586,0.187193,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,27,134.685165,0.194658,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,28,136.112625,0.205709,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,29,132.281631,0.199774,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,30,132.86824,0.203655,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,9,31,130.943497,0.186512,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,1,132.798645,0.171404,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,2,129.797699,0.198904,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,3,128.415848,0.205655,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,4,131.380859,0.142794,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,5,130.315536,0.139828,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,6,131.533386,0.150323,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,7,128.502075,0.163309,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,8,130.291962,0.139966,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,9,129.995865,0.141521,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,10,133.774597,0.168434,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,11,129.79422,0.156539,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,12,133.272125,0.146499,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,13,125.533524,0.178609,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,14,131.737305,0.176167,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,15,131.203201,0.172504,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,16,131.215912,0.1616,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,17,131.079529,0.163012,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,18,134.97525,0.169816,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,19,131.23674,0.163696,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,20,132.521942,0.16464,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,21,129.855057,0.178604,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,22,131.767334,0.182397,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,23,132.838989,0.182304,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,24,134.636444,0.192655,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,25,135.258163,0.175458,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,26,129.181808,0.208164,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,27,138.73053,0.206835,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,28,133.823853,0.180126,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,29,133.538773,0.207455,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,30,133.255951,0.185925,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,10,31,134.825867,0.226047,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,11,1,131.137344,0.173304,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,11,2,130.408295,0.163456,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
213,1,11,3,128.707199,0.149611,not_flagged,ding,automatic_daily_fit,NmipConstantsDay213.txt,True
